Date,Open,High,Low,Close,Adj Close,Volume
20211223 143300,60400,60500,60400,60400,1150
20211223 143200,60500,60500,60400,60500,1544
20211223 143100,60400,60500,60400,60400,1036
20211223 143000,60500,60500,60400,60400,9066
20211223 142900,60400,60500,60400,60400,813
20211223 142800,60400,60500,60400,60400,1708
20211223 142700,60400,60500,60400,60500,379
20211223 142600,60500,60500,60400,60400,871
20211223 142500,60400,60500,60400,60500,940
20211223 142400,60400,60500,60400,60400,1056
20211223 142300,60500,60500,60400,60500,416
20211223 142200,60400,60500,60400,60400,911
20211223 142100,60500,60500,60400,60400,478
20211223 142000,60400,60500,60400,60500,1986
20211223 141900,60400,60500,60400,60400,557
20211223 141800,60400,60500,60400,60400,4760
20211223 141700,60400,60500,60400,60500,859
20211223 141600,60500,60500,60400,60500,554
20211223 141500,60400,60500,60400,60500,1268
20211223 141400,60500,60500,60400,60500,867
20211223 141300,60500,60500,60400,60400,1330
20211223 141200,60300,60500,60200,60500,21852
20211223 141100,60300,60300,60200,60300,372
20211223 141000,60200,60300,60200,60200,684
20211223 140900,60200,60300,60200,60300,772
20211223 140800,60300,60300,60200,60300,586
20211223 140700,60300,60300,60200,60300,481
20211223 140600,60300,60300,60200,60200,498
20211223 140500,60300,60300,60200,60200,1269
20211223 140400,60300,60300,60200,60200,552
20211223 140300,60300,60300,60200,60300,327
20211223 140200,60200,60300,60200,60300,1558
20211223 140100,60300,60300,60200,60300,2939
20211223 140000,60200,60300,60200,60200,1105
20211223 135900,60200,60300,60200,60200,965
20211223 135800,60200,60300,60200,60300,628
20211223 135700,60300,60300,60200,60300,373
20211223 135600,60300,60300,60200,60300,1142
20211223 135500,60200,60300,60200,60200,1540
20211223 135400,60300,60300,60200,60200,1354
20211223 135300,60300,60300,60200,60200,1302
20211223 135200,60200,60300,60200,60300,816
20211223 135100,60300,60300,60200,60300,511
20211223 135000,60300,60300,60200,60300,574
20211223 134900,60200,60300,60200,60300,1318
20211223 134800,60200,60300,60200,60300,1671
20211223 134700,60200,60300,60200,60300,868
20211223 134600,60300,60300,60200,60300,768
20211223 134500,60200,60300,60200,60300,514
20211223 134400,60300,60300,60200,60200,877
20211223 134300,60300,60300,60200,60200,517
20211223 134200,60200,60300,60200,60300,981
20211223 134100,60200,60300,60200,60300,580
20211223 134000,60200,60300,60200,60200,1029
20211223 133900,60300,60300,60200,60300,901
20211223 133800,60300,60300,60200,60300,510
20211223 133700,60300,60300,60200,60200,923
20211223 133600,60200,60300,60200,60300,982
20211223 133500,60200,60300,60200,60200,1608
20211223 133400,60300,60300,60200,60200,502
20211223 133300,60300,60300,60200,60300,416
20211223 133200,60200,60300,60200,60300,1868
20211223 133100,60300,60300,60200,60300,1189
20211223 133000,60200,60300,60200,60200,337
20211223 132900,60200,60300,60200,60200,869
20211223 132800,60200,60300,60200,60200,997
20211223 132700,60300,60300,60200,60200,618
20211223 132600,60200,60300,60200,60300,753
20211223 132500,60200,60300,60200,60300,638
20211223 132400,60300,60300,60200,60200,494
20211223 132300,60300,60300,60200,60300,553
20211223 132200,60300,60300,60200,60300,425
20211223 132100,60200,60300,60200,60300,231
20211223 132000,60300,60300,60200,60300,1001
20211223 131900,60300,60300,60200,60300,973
20211223 131800,60300,60300,60200,60300,88
20211223 131700,60300,60300,60200,60300,532
20211223 131600,60200,60300,60200,60200,1134
20211223 131500,60200,60300,60200,60200,1631
20211223 131400,60300,60300,60200,60300,342
20211223 131300,60300,60300,60200,60200,640
20211223 131200,60300,60300,60200,60200,1518
20211223 131100,60300,60300,60200,60300,1022
20211223 131000,60300,60300,60200,60200,698
20211223 130900,60200,60300,60200,60300,402
20211223 130800,60200,60300,60200,60200,5902
20211223 130700,60300,60300,60200,60300,314
20211223 130600,60300,60300,60200,60300,559
20211223 130500,60200,60300,60200,60300,351
20211223 130400,60300,60300,60200,60200,883
20211223 130300,60200,60300,60200,60300,909
20211223 130200,60300,60300,60200,60300,409
20211223 130100,60200,60300,60200,60200,370
20211223 130000,60100,60300,60100,60300,2336
20211223 125900,60200,60200,60100,60200,562
20211223 125800,60100,60200,60100,60200,628
20211223 125700,60200,60200,60100,60200,1079
20211223 125600,60100,60200,60100,60200,280
20211223 125500,60200,60200,60100,60200,656
20211223 125400,60200,60200,60100,60200,598
20211223 125300,60200,60200,60100,60100,844
20211223 125200,60200,60200,60100,60100,439
20211223 125100,60200,60200,60100,60200,443
20211223 125000,60100,60200,60100,60200,764
20211223 124900,60100,60200,60100,60100,654
20211223 124800,60200,60200,60100,60100,1045
20211223 124700,60200,60200,60100,60100,1259
20211223 124600,60200,60200,60100,60100,454
20211223 124500,60200,60200,60100,60100,420
20211223 124400,60200,60200,60100,60200,1371
20211223 124300,60200,60200,60100,60200,679
20211223 124200,60200,60200,60100,60200,1004
20211223 124100,60200,60200,60100,60200,528
20211223 124000,60100,60200,60100,60100,2290
20211223 123900,60200,60200,60100,60200,1585
20211223 123800,60200,60200,60100,60200,976
20211223 123700,60200,60200,60100,60100,615
20211223 123600,60200,60200,60100,60100,1466
20211223 123500,60100,60200,60100,60100,543
20211223 123400,60200,60200,60100,60100,835
20211223 123300,60200,60200,60100,60200,381
20211223 123200,60200,60200,60100,60200,162
20211223 123100,60200,60200,60100,60100,1039
20211223 123000,60200,60200,60100,60100,500
20211223 122900,60200,60200,60100,60200,988
20211223 122800,60200,60200,60100,60200,403
20211223 122700,60100,60200,60100,60100,1330
20211223 122600,60200,60200,60100,60200,1195
20211223 122500,60200,60200,60100,60200,2077
20211223 122400,60200,60200,60100,60200,683
20211223 122300,60200,60200,60100,60200,1927
20211223 122200,60100,60200,60100,60200,667
20211223 122100,60200,60200,60100,60200,1909
20211223 122000,60100,60200,60100,60200,717
20211223 121900,60100,60200,60100,60200,743
20211223 121800,60200,60200,60100,60100,208
20211223 121700,60200,60200,60100,60200,1040
20211223 121600,60200,60200,60100,60200,459
20211223 121500,60100,60200,60100,60100,1060
20211223 121400,60200,60200,60100,60100,575
20211223 121300,60200,60200,60100,60200,269
20211223 121200,60200,60200,60100,60100,494
20211223 121100,60200,60200,60100,60200,1486
20211223 121000,60200,60200,60100,60100,452
20211223 120900,60200,60200,60100,60200,228
20211223 120800,60200,60200,60100,60200,582
20211223 120700,60200,60200,60100,60200,1870
20211223 120600,60200,60200,60100,60200,1900
20211223 120500,60200,60200,60100,60200,392
20211223 120400,60100,60200,60100,60200,1008
20211223 120300,60200,60200,60100,60200,1248
20211223 120200,60100,60200,60100,60200,1137
20211223 120100,60200,60200,60100,60200,692
20211223 120000,60200,60200,60100,60100,627
20211223 115900,60100,60200,60100,60100,1652
20211223 115800,60200,60200,60100,60100,1352
20211223 115700,60200,60200,60100,60100,877
20211223 115600,60200,60200,60100,60200,573
20211223 115500,60200,60200,60100,60100,520
20211223 115400,60200,60200,60100,60200,719
20211223 115300,60300,60300,60100,60200,2684
20211223 115200,60300,60300,60200,60300,1367
20211223 115100,60300,60300,60200,60300,6182
20211223 115000,60300,60300,60200,60200,412
20211223 114900,60200,60300,60200,60200,238
20211223 114800,60200,60300,60200,60200,2533
20211223 114700,60200,60300,60200,60300,250
20211223 114600,60200,60300,60200,60300,5415
20211223 114500,60200,60300,60200,60300,831
20211223 114400,60200,60300,60200,60300,681
20211223 114300,60300,60300,60200,60200,1125
20211223 114200,60200,60300,60200,60300,422
20211223 114100,60300,60300,60200,60200,891
20211223 114000,60200,60300,60100,60300,1051
20211223 113900,60200,60200,60100,60200,1930
20211223 113800,60200,60200,60100,60200,1596
20211223 113700,60200,60200,60100,60200,1225
20211223 113600,60200,60200,60100,60100,1708
20211223 113500,60200,60200,60100,60200,1854
20211223 113400,60100,60200,60100,60200,469
20211223 113300,60100,60200,60100,60200,417
20211223 113200,60200,60200,60100,60200,892
20211223 113100,60200,60200,60100,60100,971
20211223 113000,60200,60200,60100,60200,731
20211223 112900,60200,60200,60100,60100,898
20211223 112800,60200,60200,60100,60100,643
20211223 112700,60200,60200,60100,60200,825
20211223 112600,60200,60200,60100,60200,627
20211223 112500,60200,60200,60100,60200,700
20211223 112400,60200,60200,60100,60200,693
20211223 112300,60100,60200,60100,60200,319
20211223 112200,60100,60300,60100,60200,1722
20211223 112100,60200,60200,60100,60200,2173
20211223 112000,60200,60200,60100,60200,1252
20211223 111900,60200,60200,60100,60200,1237
20211223 111800,60200,60200,60100,60200,556
20211223 111700,60200,60200,60100,60200,9381
20211223 111600,60100,60200,60100,60200,719
20211223 111500,60200,60200,60100,60100,466
20211223 111400,60200,60200,60100,60100,1365
20211223 111300,60100,60200,60100,60200,1011
20211223 111200,60200,60200,60100,60200,613
20211223 111100,60100,60200,60100,60200,1198
20211223 111000,60200,60200,60100,60200,818
20211223 110900,60100,60200,60100,60200,824
20211223 110800,60200,60200,60100,60100,502
20211223 110700,60100,60200,60100,60100,904
20211223 110600,60200,60200,60100,60100,345
20211223 110500,60200,60200,60100,60200,816
20211223 110400,60100,60200,60100,60200,373
20211223 110300,60100,60200,60100,60200,639
20211223 110200,60200,60200,60100,60200,957
20211223 110100,60200,60200,60100,60200,1235
20211223 110000,60200,60200,60100,60200,361
20211223 105900,60100,60200,60100,60100,941
20211223 105800,60200,60200,60100,60200,553
20211223 105700,60200,60200,60100,60200,413
20211223 105600,60200,60200,60100,60100,826
20211223 105500,60200,60200,60100,60200,867
20211223 105400,60100,60200,60100,60100,545
20211223 105300,60200,60200,60100,60100,2770
20211223 105200,60200,60200,60100,60100,697
20211223 105100,60200,60200,60100,60100,2919
20211223 105000,60200,60200,60100,60200,556
20211223 104900,60100,60200,60100,60200,1136
20211223 104800,60200,60200,60100,60200,779
20211223 104700,60100,60200,60100,60200,2391
20211223 104600,60100,60200,60100,60100,1287
20211223 104500,60200,60200,60100,60200,858
20211223 104400,60200,60200,60100,60200,487
20211223 104300,60100,60200,60100,60200,1499
20211223 104200,60300,60300,60100,60100,7194
20211223 104100,60300,60300,60200,60200,1113
20211223 104000,60300,60300,60200,60300,382
20211223 103900,60300,60300,60200,60300,1231
20211223 103800,60300,60300,60200,60300,947
20211223 103700,60300,60300,60200,60300,607
20211223 103600,60300,60300,60200,60300,857
20211223 103500,60300,60300,60200,60300,501
20211223 103400,60200,60300,60100,60300,3926
20211223 103300,60200,60200,60100,60200,1797
20211223 103200,60200,60200,60100,60200,1592
20211223 103100,60200,60200,60100,60200,2358
20211223 103000,60200,60200,60100,60200,2027
20211223 102900,60300,60300,60100,60200,3921
20211223 102800,60200,60300,60100,60300,9624
20211223 102700,60200,60200,60100,60200,782
20211223 102600,60200,60200,60100,60200,2864
20211223 102500,60200,60200,60100,60200,2283
20211223 102400,60100,60200,60100,60100,1952
20211223 102300,60100,60200,60000,60200,10051
20211223 102200,60100,60100,60000,60100,1428
20211223 102100,60100,60100,60000,60100,1981
20211223 102000,60100,60100,60000,60000,1291
20211223 101900,60000,60100,59900,60100,10327
20211223 101800,60000,60000,59900,60000,4818
20211223 101700,59800,60000,59700,60000,60735
20211223 101600,59800,59800,59700,59800,3559
20211223 101500,59700,59800,59700,59700,2000
20211223 101400,59700,59800,59700,59700,1698
20211223 101300,59700,59800,59700,59700,3139
20211223 101200,59700,59800,59700,59800,2897
20211223 101100,59700,59800,59700,59800,3575
20211223 101000,59800,59800,59700,59700,6115
20211223 100900,59800,59800,59700,59800,3476
20211223 100800,59800,59900,59700,59700,18381
20211223 100700,59900,59900,59800,59800,4413
20211223 100600,59900,59900,59800,59800,1087
20211223 100500,59800,59900,59800,59800,1005
20211223 100400,59800,59900,59800,59900,1363
20211223 100300,59800,59900,59800,59900,2304
20211223 100200,59900,59900,59800,59800,1845
20211223 100100,59800,59900,59800,59800,3032
20211223 100000,59900,59900,59800,59800,5139
20211223 95900,59800,59900,59800,59800,4598
20211223 95800,59800,59900,59800,59800,1938
20211223 95700,59800,59900,59800,59900,2736
20211223 95600,59800,59900,59800,59800,3520
20211223 95500,59800,59900,59800,59800,2586
20211223 95400,59900,59900,59800,59900,1573
20211223 95300,59900,59900,59800,59800,2782
20211223 95200,59800,59900,59800,59900,2302
20211223 95100,59900,59900,59800,59900,1617
20211223 95000,59900,59900,59800,59900,3106
20211223 94900,59800,59900,59800,59800,3407
20211223 94800,59900,59900,59800,59800,3873
20211223 94700,59800,59900,59800,59900,3633
20211223 94600,59800,59900,59800,59900,2742
20211223 94500,59900,59900,59800,59800,3251
20211223 94400,59900,60000,59800,59800,10747
20211223 94300,60000,60000,59900,59900,14204
20211223 94200,60100,60100,59900,60000,32137
20211223 94100,60100,60100,60000,60100,1392
20211223 94000,60100,60100,60000,60100,1749
20211223 93900,60000,60100,60000,60000,12306
20211223 93800,60000,60100,60000,60100,2812
20211223 93700,60100,60100,60000,60000,6119
20211223 93600,60100,60100,60000,60000,2385
20211223 93500,60000,60100,60000,60100,3863
20211223 93400,60100,60200,60000,60100,22831
20211223 93300,60100,60200,60100,60200,1485
20211223 93200,60100,60200,60100,60200,1375
20211223 93100,60100,60200,60100,60100,1481
20211223 93000,60200,60200,60100,60100,17818
20211223 92900,60200,60200,60100,60100,14680
20211223 92800,60300,60300,60200,60200,1254
20211223 92700,60400,60400,60200,60300,7653
20211223 92600,60400,60400,60300,60400,2922
20211223 92500,60300,60400,60200,60400,7042
20211223 92400,60200,60300,60100,60300,30998
20211223 92300,60100,60200,60100,60200,1784
20211223 92200,60100,60200,60100,60200,4359
20211223 92100,60100,60200,60100,60200,5721
20211223 92000,60200,60200,60100,60100,7468
20211223 91900,60200,60200,60100,60200,2499
20211223 91800,60200,60200,60100,60200,3005
20211223 91700,60200,60200,60100,60200,3614
20211223 91600,60100,60200,60100,60100,9679
20211223 91500,60300,60300,60100,60200,20979
20211223 91400,60300,60300,60200,60200,5143
20211223 91300,60400,60400,60300,60300,9512
20211223 91200,60500,60600,60400,60400,9933
20211223 91100,60500,60600,60500,60600,8167
20211223 91000,60600,60600,60500,60500,3975
20211223 90900,60600,60600,60500,60500,2868
20211223 90800,60500,60600,60500,60600,2395
20211223 90700,60700,60800,60500,60500,8058
20211223 90600,60900,60900,60700,60700,4175
20211223 90500,60900,61000,60800,60800,11993
20211223 90400,61000,61000,60800,60900,11149
20211223 90300,61000,61000,60900,61000,2398
20211223 90200,61000,61000,60900,61000,1975
20211223 90100,61000,61100,60900,61000,5948
20211223 90000,61000,61100,60900,60900,8982
20211222 153500,60900,60900,60900,60900,4817
20211222 153000,60900,60900,60900,60900,26920
20211222 151900,60900,60900,60800,60900,4375
20211222 151800,60900,60900,60800,60900,3539
20211222 151700,60900,60900,60800,60800,5827
20211222 151600,60800,60900,60800,60800,4953
20211222 151500,60900,61000,60800,60800,5359
20211222 151400,61000,61000,60900,60900,3518
20211222 151300,61000,61000,60900,61000,3672
20211222 151200,61000,61000,60900,60900,3015
20211222 151100,61000,61000,60900,60900,703
20211222 151000,61000,61000,60900,60900,1735
20211222 150900,61000,61000,60900,61000,659
20211222 150800,61000,61000,60900,60900,3071
20211222 150700,60900,61000,60900,60900,1491
20211222 150600,60900,61000,60900,60900,663
20211222 150500,60900,61000,60900,60900,1116
20211222 150400,61000,61000,60900,60900,1572
20211222 150300,60900,61000,60900,60900,1053
20211222 150200,60900,61000,60900,60900,4192
20211222 150100,60900,61000,60900,60900,16543
20211222 150000,60900,61000,60900,61000,3114
20211222 145900,61000,61000,60900,61000,1561
20211222 145800,61000,61000,60900,61000,427
20211222 145700,60900,61000,60900,61000,1172
20211222 145600,60900,61000,60900,60900,1248
20211222 145500,60900,61000,60900,60900,12718
20211222 145400,60900,61000,60900,60900,943
20211222 145300,61000,61000,60900,61000,4882
20211222 145200,61000,61000,60900,61000,967
20211222 145100,61000,61000,60900,61000,1415
20211222 145000,61000,61000,60900,61000,435
20211222 144900,61000,61000,60900,61000,696
20211222 144800,61000,61000,60900,61000,998
20211222 144700,61000,61000,60900,60900,474
20211222 144600,61000,61000,60900,61000,7186
20211222 144500,61000,61000,60900,61000,1489
20211222 144400,60900,61000,60900,61000,1590
20211222 144300,61000,61000,60900,60900,516
20211222 144200,61000,61000,60900,60900,897
20211222 144100,61000,61000,60900,60900,530
20211222 144000,61000,61000,60900,61000,746
20211222 143900,60900,61000,60900,60900,1086
20211222 143800,61000,61000,60900,61000,673
20211222 143700,61000,61000,60900,61000,609
20211222 143600,60900,61000,60900,61000,503
20211222 143500,60900,61000,60900,61000,1532
20211222 143400,61000,61000,60900,61000,1490
20211222 143300,60900,61000,60900,61000,1049
20211222 143200,61000,61000,60900,60900,697
20211222 143100,61000,61000,60900,61000,968
20211222 143000,60900,61000,60900,60900,440
20211222 142900,60900,61000,60900,61000,626
20211222 142800,60900,61000,60900,60900,766
20211222 142700,60900,61000,60900,61000,791
20211222 142600,60900,61000,60900,60900,530
20211222 142500,60900,61000,60900,60900,644
20211222 142400,61000,61000,60900,60900,494
20211222 142300,61000,61000,60900,60900,286
20211222 142200,60900,61000,60900,61000,298
20211222 142100,61000,61000,60900,60900,511
20211222 142000,61000,61100,60900,61000,1144
20211222 141900,61100,61100,61000,61000,12676
20211222 141800,61100,61100,61000,61000,491
20211222 141700,61000,61100,61000,61000,367
20211222 141600,61000,61100,61000,61100,638
20211222 141500,61000,61100,61000,61100,288
20211222 141400,61000,61100,61000,61100,1279
20211222 141300,61000,61100,61000,61100,780
20211222 141200,61000,61100,61000,61000,1219
20211222 141100,61000,61100,61000,61100,583
20211222 141000,61000,61100,61000,61100,366
20211222 140900,61000,61100,61000,61100,1626
20211222 140800,61000,61100,61000,61000,498
20211222 140700,61100,61100,61000,61000,489
20211222 140600,61000,61100,61000,61100,792
20211222 140500,61100,61100,61000,61000,2125
20211222 140400,61000,61100,61000,61100,1789
20211222 140300,61100,61100,61000,61000,450
20211222 140200,61000,61100,61000,61000,865
20211222 140100,61000,61100,61000,61000,924
20211222 140000,61100,61100,61000,61100,712
20211222 135900,61100,61100,61000,61000,603
20211222 135800,61100,61100,61000,61100,808
20211222 135700,61100,61100,61000,61000,724
20211222 135600,61000,61100,61000,61000,922
20211222 135500,61000,61100,61000,61000,694
20211222 135400,61000,61100,61000,61000,1058
20211222 135300,61000,61100,61000,61100,428
20211222 135200,61100,61100,61000,61000,522
20211222 135100,61000,61100,61000,61100,1567
20211222 135000,61000,61100,61000,61100,99
20211222 134900,61100,61100,61000,61000,509
20211222 134800,61100,61100,61000,61100,284
20211222 134700,61100,61100,61000,61000,307
20211222 134600,61100,61100,61000,61100,1122
20211222 134500,61100,61100,61000,61100,433
20211222 134400,61100,61100,61000,61000,379
20211222 134300,61100,61100,61000,61100,393
20211222 134200,61000,61100,61000,61100,173
20211222 134100,61000,61100,61000,61100,914
20211222 134000,61100,61100,61000,61000,935
20211222 133900,61100,61100,61000,61100,341
20211222 133800,61000,61100,61000,61100,1002
20211222 133700,61100,61100,61000,61100,942
20211222 133600,61100,61100,61000,61100,296
20211222 133500,61100,61100,61000,61100,339
20211222 133400,61100,61100,61000,61100,353
20211222 133300,61000,61100,61000,61000,420
20211222 133200,61000,61100,61000,61100,401
20211222 133100,61000,61100,61000,61000,617
20211222 133000,61000,61100,61000,61000,690
20211222 132900,61100,61100,61000,61100,552
20211222 132800,61100,61100,61000,61000,366
20211222 132700,61000,61100,61000,61100,306
20211222 132600,61000,61100,61000,61000,350
20211222 132500,61100,61100,61000,61100,187
20211222 132400,61000,61100,61000,61100,428
20211222 132300,61100,61100,61000,61000,425
20211222 132200,61100,61100,61000,61100,158
20211222 132100,61100,61100,61000,61100,551
20211222 132000,61100,61100,61000,61000,1483
20211222 131900,61100,61100,61000,61000,209
20211222 131800,61000,61100,61000,61100,619
20211222 131700,61100,61100,61000,61100,470
20211222 131600,61100,61100,61000,61100,654
20211222 131500,61000,61100,61000,61100,554
20211222 131400,61100,61100,61000,61100,501
20211222 131300,61000,61100,61000,61100,585
20211222 131200,61100,61100,61000,61000,715
20211222 131100,61000,61100,61000,61100,456
20211222 131000,61100,61100,61000,61100,524
20211222 130900,61100,61100,61000,61100,997
20211222 130800,61100,61100,61000,61000,427
20211222 130700,61100,61100,61000,61100,1099
20211222 130600,61100,61100,61000,61100,892
20211222 130500,61100,61100,61000,61100,164
20211222 130400,61000,61100,61000,61100,424
20211222 130300,61100,61100,61000,61000,332
20211222 130200,61000,61100,61000,61100,690
20211222 130100,61100,61100,61000,61100,524
20211222 130000,61100,61100,61000,61000,220
20211222 125900,61100,61100,61000,61100,510
20211222 125800,61000,61100,61000,61100,539
20211222 125700,61100,61100,61000,61000,583
20211222 125600,61100,61100,61000,61100,886
20211222 125500,61000,61100,61000,61100,487
20211222 125400,61000,61100,61000,61000,312
20211222 125300,61000,61100,61000,61000,569
20211222 125200,61100,61100,61000,61100,572
20211222 125100,61000,61100,61000,61000,313
20211222 125000,61100,61100,61000,61100,717
20211222 124900,61100,61100,61000,61000,429
20211222 124800,61100,61100,61000,61100,632
20211222 124700,61000,61100,61000,61000,528
20211222 124600,61000,61100,61000,61000,228
20211222 124500,61100,61100,61000,61000,452
20211222 124400,61100,61100,61000,61100,510
20211222 124300,61000,61100,61000,61000,832
20211222 124200,61100,61100,61000,61000,341
20211222 124100,61100,61100,61000,61100,530
20211222 124000,61100,61100,61000,61100,370
20211222 123900,61100,61100,61000,61100,268
20211222 123800,61100,61100,61000,61100,464
20211222 123700,61100,61100,61000,61100,622
20211222 123600,61000,61100,61000,61100,496
20211222 123500,61100,61100,61000,61100,238
20211222 123400,61100,61100,61000,61100,818
20211222 123300,61100,61100,61000,61100,1074
20211222 123200,61000,61100,61000,61000,149
20211222 123100,61000,61100,61000,61000,433
20211222 123000,61100,61100,61000,61000,648
20211222 122900,61000,61100,61000,61100,286
20211222 122800,61000,61100,61000,61000,1563
20211222 122700,61000,61100,61000,61000,868
20211222 122600,61000,61100,61000,61000,572
20211222 122500,61000,61100,61000,61000,468
20211222 122400,61000,61100,61000,61100,132
20211222 122300,61000,61100,61000,61100,668
20211222 122200,61000,61100,61000,61000,1216
20211222 122100,61000,61100,61000,61000,384
20211222 122000,61100,61100,61000,61100,521
20211222 121900,61100,61100,61000,61100,332
20211222 121800,61100,61100,61000,61000,462
20211222 121700,61000,61100,61000,61100,390
20211222 121600,61100,61100,61000,61100,542
20211222 121500,61000,61100,61000,61000,317
20211222 121400,61000,61100,61000,61000,379
20211222 121300,61000,61100,61000,61100,687
20211222 121200,61000,61100,61000,61000,89
20211222 121100,61100,61100,61000,61100,335
20211222 121000,61100,61100,61000,61100,232
20211222 120900,61000,61100,61000,61100,304
20211222 120800,61100,61100,61000,61000,478
20211222 120700,61100,61100,61000,61100,217
20211222 120600,61000,61100,61000,61100,264
20211222 120500,61100,61100,61000,61000,408
20211222 120400,61100,61100,61000,61000,623
20211222 120300,61100,61100,61000,61000,627
20211222 120200,61100,61100,61000,61100,447
20211222 120100,61100,61100,61000,61100,276
20211222 120000,61000,61100,61000,61100,510
20211222 115900,61100,61100,61000,61100,452
20211222 115800,61000,61100,61000,61100,76
20211222 115700,61000,61100,61000,61000,649
20211222 115600,61000,61100,61000,61100,162
20211222 115500,61100,61100,61000,61100,982
20211222 115400,61100,61100,61000,61100,501
20211222 115300,61100,61100,61000,61100,295
20211222 115200,61000,61100,61000,61100,607
20211222 115100,61100,61100,61000,61000,1103
20211222 115000,61000,61100,61000,61100,1055
20211222 114900,61000,61100,61000,61000,657
20211222 114800,61100,61100,61000,61100,747
20211222 114700,61100,61100,61000,61100,246
20211222 114600,61000,61100,61000,61100,319
20211222 114500,61000,61100,61000,61000,866
20211222 114400,61000,61100,61000,61000,587
20211222 114300,61100,61100,61000,61100,617
20211222 114200,61000,61100,61000,61100,187
20211222 114100,61000,61100,61000,61100,474
20211222 114000,61000,61100,61000,61000,627
20211222 113900,61100,61100,61000,61000,2177
20211222 113800,61000,61100,61000,61000,473
20211222 113700,61000,61100,61000,61100,424
20211222 113600,61100,61100,61000,61000,3285
20211222 113500,61000,61100,61000,61100,1308
20211222 113400,61000,61100,61000,61100,834
20211222 113300,61000,61100,61000,61100,1410
20211222 113200,61000,61100,61000,61100,633
20211222 113100,61100,61100,61000,61100,299
20211222 113000,61100,61100,61000,61100,807
20211222 112900,61100,61100,61000,61100,475
20211222 112800,61000,61100,61000,61000,579
20211222 112700,61000,61100,61000,61100,405
20211222 112600,61000,61100,61000,61100,600
20211222 112500,61100,61100,61000,61000,384
20211222 112400,61100,61100,61000,61100,939
20211222 112300,61100,61100,61000,61000,831
20211222 112200,61000,61100,61000,61000,255
20211222 112100,61100,61100,61000,61100,1363
20211222 112000,61000,61100,61000,61100,577
20211222 111900,61000,61100,61000,61000,957
20211222 111800,61100,61100,61000,61000,3194
20211222 111700,61100,61100,61000,61000,569
20211222 111600,61100,61100,61000,61100,1672
20211222 111500,61000,61100,61000,61100,460
20211222 111400,61100,61100,61000,61100,388
20211222 111300,61100,61100,61000,61100,775
20211222 111200,61000,61100,61000,61100,1381
20211222 111100,61100,61100,61000,61000,379
20211222 111000,61100,61100,61000,61100,712
20211222 110900,61000,61100,61000,61100,524
20211222 110800,61000,61100,61000,61000,385
20211222 110700,61100,61100,61000,61000,678
20211222 110600,61100,61100,61000,61100,466
20211222 110500,61000,61100,61000,61000,579
20211222 110400,61000,61100,61000,61000,1435
20211222 110300,61000,61100,61000,61000,4471
20211222 110200,61100,61100,61000,61100,1347
20211222 110100,61000,61100,61000,61100,1722
20211222 110000,61100,61100,61000,61000,219
20211222 105900,61000,61100,61000,61000,655
20211222 105800,61100,61100,61000,61100,527
20211222 105700,61000,61100,61000,61100,406
20211222 105600,61100,61100,61000,61100,1367
20211222 105500,61100,61100,61000,61100,1212
20211222 105400,61000,61100,61000,61100,2604
20211222 105300,61000,61100,61000,61100,443
